Parameters: 754571 Seed: 1234
Epoch		Loss(Tr)	mIOU (val)	lr
115		0.1958				0.0006612
116		0.1909				0.0006580
117		0.1745				0.0006548
118		0.1731				0.0006515
119		0.1710				0.0006483
120		0.1737				0.0006450
121		0.1723				0.0006418
122		0.1617				0.0006386
123		0.1744				0.0006353
124		0.1788				0.0006321
125		0.1746				0.0006288
126		0.1734				0.0006256
127		0.1774				0.0006223
128		0.1727				0.0006190
129		0.1908				0.0006158
130		0.1901				0.0006125
131		0.1804				0.0006093
132		0.1730				0.0006060
133		0.1666				0.0006027
134		0.1710				0.0005995
135		0.1677				0.0005962
136		0.1701				0.0005929
137		0.1743				0.0005896
138		0.1688				0.0005864
139		0.1734				0.0005831
140		0.1675				0.0005798
141		0.1674				0.0005765
142		0.1601				0.0005732
143		0.1652				0.0005700
144		0.1673				0.0005667
145		0.1664				0.0005634
146		0.1642				0.0005601
147		0.1575				0.0005568
148		0.1593				0.0005535
149		0.1706				0.0005502
150		0.1715		0.5866		0.0005469
151		0.1663				0.0005436
152		0.1627				0.0005403
153		0.1666				0.0005370
154		0.1603				0.0005337
155		0.1581				0.0005303
156		0.1689				0.0005270
157		0.1634				0.0005237
158		0.1555				0.0005204
159		0.1565				0.0005171
160		0.1559				0.0005137
161		0.1526				0.0005104
162		0.1523				0.0005071
163		0.1548				0.0005038
164		0.1622				0.0005004
165		0.1614				0.0004971
166		0.1600				0.0004937
167		0.1541				0.0004904
168		0.1559				0.0004871
169		0.1561				0.0004837
170		0.1641				0.0004804
171		0.1543				0.0004770
172		0.1599				0.0004737
173		0.1693				0.0004703
174		0.1795				0.0004669
175		0.1665				0.0004636
176		0.1554				0.0004602
177		0.1615				0.0004568
178		0.1582				0.0004535
179		0.1558				0.0004501
180		0.1634				0.0004467
181		0.1594				0.0004433
182		0.1511				0.0004400
183		0.1445				0.0004366
184		0.1493				0.0004332
185		0.1509				0.0004298
186		0.1599				0.0004264
187		0.1475				0.0004230
188		0.1549				0.0004196
189		0.1485				0.0004162
190		0.1455				0.0004128
191		0.1487				0.0004094
192		0.1488				0.0004060
193		0.1525				0.0004026
194		0.1531				0.0003991
195		0.1480				0.0003957
196		0.1436				0.0003923
197		0.1379				0.0003889
198		0.1512				0.0003854
199		0.1416				0.0003820
200		0.1454		0.5677		0.0003786
201		0.1523				0.0003751
202		0.1491				0.0003717
203		0.1412				0.0003682
204		0.1379				0.0003648
205		0.1427				0.0003613
206		0.1393				0.0003578
207		0.1429				0.0003544
208		0.1481				0.0003509
209		0.1450				0.0003474
210		0.1466				0.0003440
211		0.1452				0.0003405
212		0.1492				0.0003370
213		0.1478				0.0003335
214		0.1462				0.0003300
215		0.1448				0.0003265
216		0.1417				0.0003230
217		0.1549				0.0003195
218		0.1483				0.0003160
219		0.1420				0.0003125
220		0.1406				0.0003090
221		0.1397				0.0003055
222		0.1432				0.0003019
223		0.1419				0.0002984
224		0.1433				0.0002949
225		0.1482				0.0002913
226		0.1384				0.0002878
227		0.1363				0.0002842
228		0.1367				0.0002807
229		0.1510				0.0002771
230		0.1376				0.0002736
231		0.1419				0.0002700
232		0.1355				0.0002664
233		0.1316				0.0002628
234		0.1355				0.0002592
235		0.1364				0.0002557
236		0.1343				0.0002521
237		0.1330				0.0002485
238		0.1337				0.0002448
239		0.1294				0.0002412
240		0.1318				0.0002376
241		0.1366				0.0002340
242		0.1323				0.0002304
243		0.1339				0.0002267
244		0.1294				0.0002231
245		0.1306				0.0002194
246		0.1349				0.0002158
247		0.1369				0.0002121
248		0.1365				0.0002084
249		0.1305				0.0002047
250		0.1289		0.6393		0.0002010
251		0.1302				0.0001974
252		0.1294				0.0001937
253		0.1295				0.0001899
254		0.1268				0.0001862
255		0.1276				0.0001825
256		0.1274				0.0001788
257		0.1270				0.0001750
258		0.1269				0.0001713
259		0.1318				0.0001675
260		0.1350				0.0001637
261		0.1326				0.0001599
262		0.1285				0.0001562
263		0.1275				0.0001524
264		0.1249				0.0001485
265		0.1303				0.0001447
266		0.1237				0.0001409
267		0.1260				0.0001370
268		0.1289				0.0001332
269		0.1259				0.0001293
270		0.1220				0.0001254
271		0.1235				0.0001215
272		0.1219				0.0001176
273		0.1247				0.0001137
274		0.1198				0.0001097
275		0.1211				0.0001058
276		0.1243				0.0001018
277		0.1240				0.0000978
278		0.1240				0.0000938
279		0.1221				0.0000898
280		0.1260				0.0000857
281		0.1210				0.0000817
282		0.1214				0.0000776
283		0.1264				0.0000735
284		0.1197				0.0000693
285		0.1182				0.0000652
286		0.1203				0.0000610
287		0.1191				0.0000567
288		0.1179				0.0000525
289		0.1166				0.0000482
290		0.1175				0.0000438
291		0.1162				0.0000394
292		0.1156				0.0000350
293		0.1169				0.0000304
294		0.1157				0.0000258
295		0.1165				0.0000212
296		0.1156				0.0000164
297		0.1167				0.0000114
298		0.1158				0.0000061
299		0.1172		0.6420		0.0000002
