=====> input size:(360, 480)
Namespace(model='DABNet', dataset='camvid', train_type='trainval', max_epochs=300, input_size='360,480', random_mirror=True, random_scale=True, num_workers=4, lr=0.001, batch_size=8, savedir='./checkpoint/', resume='', classes=11, logFile='log.txt', cuda=True, gpus='0')
=====> use gpu id: '0'
=====> set Global Seed:  1234
=====> building network
=====> computing network parameters and FLOPs
the number of parameters: 754571 ==> 0.75 M
data_dir ./content/camvid |dataset_list camvid_trainval_list.txt
find file:  ./dataset/inform/camvid_inform.pkl
length of train set:  468
length of Validation set:  233
=====> Dataset statistics
data['classWeights']:  [4.4286523 3.443227  9.627174  2.9082294 6.9883366 5.2119217 9.490196
 9.150478  7.1654587 9.888601  7.5455384]
mean and std:  [105.65775  103.329834  99.625404] [71.11642  71.676155 67.87634 ]
single GPU for training
=====> beginning training
=====> the number of iterations per epoch:  58
/usr/local/lib/python3.9/dist-packages/torch/optim/lr_scheduler.py:129: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[45/233]  time: 0.01
[46/233]  time: 0.01
[47/233]  time: 0.01
[48/233]  time: 0.01
[49/233]  time: 0.01
[50/233]  time: 0.01
[51/233]  time: 0.01
[52/233]  time: 0.01
[53/233]  time: 0.01
[54/233]  time: 0.01
[55/233]  time: 0.01
[56/233]  time: 0.01
[57/233]  time: 0.01
[58/233]  time: 0.01
[59/233]  time: 0.01
[60/233]  time: 0.01
[61/233]  time: 0.01
[62/233]  time: 0.01
[63/233]  time: 0.01
[64/233]  time: 0.01
[65/233]  time: 0.01
[66/233]  time: 0.01
[67/233]  time: 0.01
[68/233]  time: 0.01
[69/233]  time: 0.01
[70/233]  time: 0.01
[71/233]  time: 0.01
[72/233]  time: 0.01
[73/233]  time: 0.01
[74/233]  time: 0.01
[75/233]  time: 0.01
[76/233]  time: 0.01
[77/233]  time: 0.01
[78/233]  time: 0.01
[79/233]  time: 0.01
[80/233]  time: 0.01
[81/233]  time: 0.01
[82/233]  time: 0.01
[83/233]  time: 0.01
[84/233]  time: 0.01
[85/233]  time: 0.01
[86/233]  time: 0.01
[87/233]  time: 0.01
[88/233]  time: 0.01
[89/233]  time: 0.01
[90/233]  time: 0.01
[91/233]  time: 0.01
[92/233]  time: 0.01
[93/233]  time: 0.01
[94/233]  time: 0.01
[95/233]  time: 0.01
[96/233]  time: 0.01
[97/233]  time: 0.01
[98/233]  time: 0.01
[99/233]  time: 0.01
[100/233]  time: 0.01
[101/233]  time: 0.01
[102/233]  time: 0.01
[103/233]  time: 0.01
[104/233]  time: 0.01
[105/233]  time: 0.01
[106/233]  time: 0.01
[107/233]  time: 0.01
[108/233]  time: 0.01
[109/233]  time: 0.01
[110/233]  time: 0.01
[111/233]  time: 0.01
[112/233]  time: 0.01
[113/233]  time: 0.01
[114/233]  time: 0.01
[115/233]  time: 0.01
[116/233]  time: 0.01
[117/233]  time: 0.01
[118/233]  time: 0.01
[119/233]  time: 0.01
[120/233]  time: 0.01
[121/233]  time: 0.01
[122/233]  time: 0.01
[123/233]  time: 0.01
[124/233]  time: 0.01
[125/233]  time: 0.01
[126/233]  time: 0.01
[127/233]  time: 0.01
[128/233]  time: 0.01
[129/233]  time: 0.01
[130/233]  time: 0.01
[131/233]  time: 0.01
[132/233]  time: 0.01
[133/233]  time: 0.01
[134/233]  time: 0.01
[135/233]  time: 0.01
[136/233]  time: 0.01
[137/233]  time: 0.01
[138/233]  time: 0.01
[139/233]  time: 0.01
[140/233]  time: 0.01
[141/233]  time: 0.01
[142/233]  time: 0.01
[143/233]  time: 0.01
[144/233]  time: 0.01
[145/233]  time: 0.01
[146/233]  time: 0.01
[147/233]  time: 0.01
[148/233]  time: 0.01
[149/233]  time: 0.01
[150/233]  time: 0.01
[151/233]  time: 0.01
[152/233]  time: 0.01
[153/233]  time: 0.01
[154/233]  time: 0.01
[155/233]  time: 0.01
[156/233]  time: 0.01
[157/233]  time: 0.01
[158/233]  time: 0.01
[159/233]  time: 0.01
[160/233]  time: 0.01
[161/233]  time: 0.01
[162/233]  time: 0.01
[163/233]  time: 0.01
[164/233]  time: 0.01
[165/233]  time: 0.01
[166/233]  time: 0.01
[167/233]  time: 0.01
[168/233]  time: 0.01
[169/233]  time: 0.01
[170/233]  time: 0.01
[171/233]  time: 0.01
[172/233]  time: 0.01
[173/233]  time: 0.01
[174/233]  time: 0.01
[175/233]  time: 0.01
[176/233]  time: 0.01
[177/233]  time: 0.01
[178/233]  time: 0.01
[179/233]  time: 0.01
[180/233]  time: 0.01
[181/233]  time: 0.01
[182/233]  time: 0.01
[183/233]  time: 0.01
[184/233]  time: 0.01
[185/233]  time: 0.01
[186/233]  time: 0.01
[187/233]  time: 0.01
[188/233]  time: 0.01
[189/233]  time: 0.01
[190/233]  time: 0.01
[191/233]  time: 0.01
[192/233]  time: 0.01
[193/233]  time: 0.01
[194/233]  time: 0.01
[195/233]  time: 0.01
[196/233]  time: 0.01
[197/233]  time: 0.01
[198/233]  time: 0.01
[199/233]  time: 0.01
[200/233]  time: 0.01
[201/233]  time: 0.01
[202/233]  time: 0.01
[203/233]  time: 0.01
[204/233]  time: 0.01
[205/233]  time: 0.01
[206/233]  time: 0.01
[207/233]  time: 0.01
[208/233]  time: 0.01
[209/233]  time: 0.01
[210/233]  time: 0.01
[211/233]  time: 0.01
[212/233]  time: 0.01
[213/233]  time: 0.01
[214/233]  time: 0.01
[215/233]  time: 0.01
[216/233]  time: 0.01
[217/233]  time: 0.01
[218/233]  time: 0.01
[219/233]  time: 0.01
[220/233]  time: 0.01
[221/233]  time: 0.01
[222/233]  time: 0.01
[223/233]  time: 0.01
[224/233]  time: 0.01
[225/233]  time: 0.01
[226/233]  time: 0.01
[227/233]  time: 0.01
[228/233]  time: 0.01
[229/233]  time: 0.01
[230/233]  time: 0.01
[231/233]  time: 0.01
[232/233]  time: 0.01
[233/233]  time: 0.03
Epoch : 0 Details
Epoch No.: 0	Train Loss = 1.3137	 mIOU(val) = 0.2946	 lr= 0.000409

=====> the number of iterations per epoch:  58
=====> epoch[2/300] iter: (1/58) 	cur_lr: 0.000411 loss: 0.982 time:0.42
=====> epoch[2/300] iter: (2/58) 	cur_lr: 0.000412 loss: 0.948 time:0.41
=====> epoch[2/300] iter: (3/58) 	cur_lr: 0.000413 loss: 0.957 time:0.42
=====> epoch[2/300] iter: (4/58) 	cur_lr: 0.000415 loss: 0.856 time:0.41
=====> epoch[2/300] iter: (5/58) 	cur_lr: 0.000416 loss: 0.782 time:0.41
=====> epoch[2/300] iter: (6/58) 	cur_lr: 0.000417 loss: 0.765 time:0.41
=====> epoch[2/300] iter: (7/58) 	cur_lr: 0.000419 loss: 0.827 time:0.42
=====> epoch[2/300] iter: (8/58) 	cur_lr: 0.000420 loss: 0.800 time:0.42
=====> epoch[2/300] iter: (9/58) 	cur_lr: 0.000421 loss: 0.887 time:0.42
=====> epoch[2/300] iter: (10/58) 	cur_lr: 0.000423 loss: 1.014 time:0.42
=====> epoch[2/300] iter: (11/58) 	cur_lr: 0.000424 loss: 0.849 time:0.42
=====> epoch[2/300] iter: (12/58) 	cur_lr: 0.000425 loss: 0.815 time:0.41
=====> epoch[2/300] iter: (13/58) 	cur_lr: 0.000427 loss: 1.044 time:0.41
=====> epoch[2/300] iter: (14/58) 	cur_lr: 0.000428 loss: 1.004 time:0.42
=====> epoch[2/300] iter: (15/58) 	cur_lr: 0.000429 loss: 0.985 time:0.41
=====> epoch[2/300] iter: (16/58) 	cur_lr: 0.000431 loss: 0.861 time:0.41
=====> epoch[2/300] iter: (17/58) 	cur_lr: 0.000432 loss: 0.688 time:0.42
=====> epoch[2/300] iter: (18/58) 	cur_lr: 0.000433 loss: 0.868 time:0.41
=====> epoch[2/300] iter: (19/58) 	cur_lr: 0.000435 loss: 0.862 time:0.41
=====> epoch[2/300] iter: (20/58) 	cur_lr: 0.000436 loss: 0.889 time:0.41
=====> epoch[2/300] iter: (21/58) 	cur_lr: 0.000437 loss: 0.831 time:0.41
=====> epoch[2/300] iter: (22/58) 	cur_lr: 0.000439 loss: 0.701 time:0.41
=====> epoch[2/300] iter: (23/58) 	cur_lr: 0.000440 loss: 0.749 time:0.41
=====> epoch[2/300] iter: (24/58) 	cur_lr: 0.000441 loss: 0.731 time:0.41
=====> epoch[2/300] iter: (25/58) 	cur_lr: 0.000443 loss: 0.780 time:0.41
=====> epoch[2/300] iter: (26/58) 	cur_lr: 0.000444 loss: 0.804 time:0.41
=====> epoch[2/300] iter: (27/58) 	cur_lr: 0.000445 loss: 0.932 time:0.41
=====> epoch[2/300] iter: (28/58) 	cur_lr: 0.000447 loss: 0.748 time:0.41
=====> epoch[2/300] iter: (29/58) 	cur_lr: 0.000448 loss: 0.764 time:0.41
=====> epoch[2/300] iter: (30/58) 	cur_lr: 0.000449 loss: 0.825 time:0.41
=====> epoch[2/300] iter: (31/58) 	cur_lr: 0.000451 loss: 0.832 time:0.41
=====> epoch[2/300] iter: (32/58) 	cur_lr: 0.000452 loss: 0.797 time:0.41
=====> epoch[2/300] iter: (33/58) 	cur_lr: 0.000453 loss: 0.732 time:0.41
=====> epoch[2/300] iter: (34/58) 	cur_lr: 0.000455 loss: 0.665 time:0.41
=====> epoch[2/300] iter: (35/58) 	cur_lr: 0.000456 loss: 0.843 time:0.41
=====> epoch[2/300] iter: (36/58) 	cur_lr: 0.000457 loss: 0.882 time:0.41
=====> epoch[2/300] iter: (37/58) 	cur_lr: 0.000459 loss: 0.844 time:0.41
=====> epoch[2/300] iter: (38/58) 	cur_lr: 0.000460 loss: 0.816 time:0.41
=====> epoch[2/300] iter: (39/58) 	cur_lr: 0.000461 loss: 0.794 time:0.41
=====> epoch[2/300] iter: (40/58) 	cur_lr: 0.000463 loss: 0.716 time:0.41
=====> epoch[2/300] iter: (41/58) 	cur_lr: 0.000464 loss: 0.720 time:0.41
=====> epoch[2/300] iter: (42/58) 	cur_lr: 0.000465 loss: 0.680 time:0.41
=====> epoch[2/300] iter: (43/58) 	cur_lr: 0.000467 loss: 0.825 time:0.41
=====> epoch[2/300] iter: (44/58) 	cur_lr: 0.000468 loss: 0.941 time:0.41
=====> epoch[2/300] iter: (45/58) 	cur_lr: 0.000469 loss: 0.756 time:0.41
=====> epoch[2/300] iter: (46/58) 	cur_lr: 0.000471 loss: 0.798 time:0.41
=====> epoch[2/300] iter: (47/58) 	cur_lr: 0.000472 loss: 0.859 time:0.41
=====> epoch[2/300] iter: (48/58) 	cur_lr: 0.000473 loss: 0.747 time:0.41
=====> epoch[2/300] iter: (49/58) 	cur_lr: 0.000475 loss: 0.893 time:0.41
=====> epoch[2/300] iter: (50/58) 	cur_lr: 0.000476 loss: 1.015 time:0.41
=====> epoch[2/300] iter: (51/58) 	cur_lr: 0.000477 loss: 0.652 time:0.41
=====> epoch[2/300] iter: (52/58) 	cur_lr: 0.000479 loss: 0.885 time:0.41
=====> epoch[2/300] iter: (53/58) 	cur_lr: 0.000480 loss: 0.625 time:0.41
=====> epoch[2/300] iter: (54/58) 	cur_lr: 0.000481 loss: 0.725 time:0.41
=====> epoch[2/300] iter: (55/58) 	cur_lr: 0.000483 loss: 0.673 time:0.41
=====> epoch[2/300] iter: (56/58) 	cur_lr: 0.000484 loss: 0.678 time:0.41
=====> epoch[2/300] iter: (57/58) 	cur_lr: 0.000485 loss: 0.607 time:0.41
=====> epoch[2/300] iter: (58/58) 	cur_lr: 0.000487 loss: 0.729 time:0.41
Remaining training time = 2 hour 0 minutes 4 seconds
Epoch : 1 Details
Epoch No.: 1	Train Loss = 0.8151	 lr= 0.000487

=====> the number of iterations per epoch:  58
=====> epoch[3/300] iter: (1/58) 	cur_lr: 0.000488 loss: 0.812 time:0.43
=====> epoch[3/300] iter: (2/58) 	cur_lr: 0.000489 loss: 0.725 time:0.41
=====> epoch[3/300] iter: (3/58) 	cur_lr: 0.000491 loss: 0.678 time:0.41
=====> epoch[3/300] iter: (4/58) 	cur_lr: 0.000492 loss: 0.575 time:0.41
=====> epoch[3/300] iter: (5/58) 	cur_lr: 0.000493 loss: 1.175 time:0.41
=====> epoch[3/300] iter: (6/58) 	cur_lr: 0.000495 loss: 0.723 time:0.41
=====> epoch[3/300] iter: (7/58) 	cur_lr: 0.000496 loss: 0.848 time:0.41
=====> epoch[3/300] iter: (8/58) 	cur_lr: 0.000497 loss: 0.716 time:0.41
=====> epoch[3/300] iter: (9/58) 	cur_lr: 0.000499 loss: 0.598 time:0.41
=====> epoch[3/300] iter: (10/58) 	cur_lr: 0.000500 loss: 0.796 time:0.41
=====> epoch[3/300] iter: (11/58) 	cur_lr: 0.000501 loss: 0.594 time:0.41
=====> epoch[3/300] iter: (12/58) 	cur_lr: 0.000503 loss: 0.585 time:0.41
=====> epoch[3/300] iter: (13/58) 	cur_lr: 0.000504 loss: 0.667 time:0.42
=====> epoch[3/300] iter: (14/58) 	cur_lr: 0.000505 loss: 0.700 time:0.41
=====> epoch[3/300] iter: (15/58) 	cur_lr: 0.000507 loss: 0.537 time:0.41
